case_id,fen,source,source_kind,category,game_index,ply,played_move,baseline_move,completed_depth,agent_nodes,agent_elapsed_s,sf_best_move,sf_best_score,sf_candidate_score,sf_best_expectation,sf_candidate_expectation,cp_delta_raw,cp_loss,expectation_delta_raw,expectation_loss,mate_blunder,sign_flip,winning_to_notwinning,pathology_priority
suite_0041,2N5/p3k3/4P2p/4r3/8/8/n5P1/5RK1 b - - 0 1,training/data/test_fens_60.txt,fen_suite,endgame_2_10+in_check,,,,e7e6,5,2236,0.09747512900503352,e7e6,+5,+5,0.501,0.501,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0019,r1bqr1k1/pp3pp1/2p2n1p/P1bPn3/3N1B2/1BN5/1PP2PPP/R2Q1RK1 b - - 0 1,training/data/test_fens_60.txt,fen_suite,high_material_24_32+capture_rich,,,,c8g4,5,34529,2.111743719986407,c6d5,+11,-34,0.5085,0.467,45.0,45.0,0.041499999999999926,0.041499999999999926,False,False,False,0.5049999999999992
validation_0341,r1bqkb1r/4nppp/2n1p3/pp1pP3/3P4/PB3N2/1P3PPP/RNBQK2R w KQkq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,e1g1,5,19783,1.2437078230141196,e1g1,+61,+61,0.593,0.593,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0096,8/6Q1/8/6P1/5p2/1pr5/1kpR4/3q2K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+in_check,,,,d2d1,5,843,0.03332521399715915,d2d1,#-9,#-9,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0191,4k3/pb3nQ1/1p3P1p/2p4P/5q2/2P5/PP4P1/7K w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,g7g8,5,1868,0.08893773399177007,g7g8,0,0,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g8_p107,8/8/8/8/8/2K3p1/8/5k2 w - - 0 54,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+quiet,8,107,c3c4,c3d4,5,1194,0.034382076002657413,c3d4,-704,-704,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0242,r1b5/2qp1k2/2pbp3/p5Q1/8/8/PPP3PP/1K1R1B1R w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,f1c4,5,20360,1.0487095649878029,f1e2,+944,+833,1.0,1.0,111.0,111.0,0.0,0.0,False,False,False,0.222
validation_0208,2r1k2r/p4ppp/b7/8/1b1Np3/2N1P1P1/P2K1P1P/R1R5 w k -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+quiet,,,,a2a3,5,10472,0.49142860498977825,a2a3,+10,+10,0.5015,0.5015,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0256,2r3k1/pp4pp/5rn1/q2p3Q/3N1p2/1PP5/P1R2PPP/3R2K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,c3c4,5,61386,3.404038713022601,d4f3,+164,+90,0.9845,0.686,74.0,74.0,0.2985,0.2985,False,False,False,3.133
validation_0327,r4rk1/pn2qpp1/1p1Pp2p/b1p5/2PP4/P2B1N2/1P3PPP/RQ3RK1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,e7d6,5,14909,0.8155667649989482,e7d6,-278,-278,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0307,r1bq1rk1/1p2bpp1/5n1p/p1np4/8/5NP1/PPQNPPBP/R1BR2K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,f3d4,5,31377,1.8665032499993686,d2b1,+7,-41,0.505,0.4575,48.0,48.0,0.04749999999999999,0.04749999999999999,False,False,False,0.5709999999999998
pgn_nn_vs_stockfish_full_g1_p68,r5k1/6p1/4qp2/3p4/3Q4/5P2/PP3KPP/2R1r3 b - - 4 34,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_full.pgn,pgn,late_11_16+capture_available,1,68,e1c1,e1c1,5,7477,0.3747383589798119,e1c1,+747,+747,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0051,8/8/7q/pk1N4/3QP2P/8/6K1/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,e4e5,5,15764,0.546127556997817,g2g3,+411,+413,1.0,1.0,-2.0,0.0,0.0,0.0,False,False,False,0.0
validation_0072,8/1R6/8/4KP2/p7/k7/8/7r w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,f5f6,5,8006,0.26352441898779944,b7a7,0,0,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0012,k3K3/8/1Q6/8/2B5/8/8/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,c4d5,5,5439,0.17119960498530418,c4d5,#+1,#+1,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0279,r2qk2r/1pp2p2/p2pb3/4p3/4P1p1/1P1P1Q2/1PP3PN/R4RK1 w kq -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_rich,,,,h2g4,5,19403,1.1497239680029452,h2g4,-249,-249,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g4_p33,r1b2knQ/p4p2/3q4/3p4/8/1P3PN1/P2P2PP/2R4K w - - 0 17,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,middle_17_23+capture_available,4,33,g3h5,g3h5,5,29170,1.3793915990099777,g3h5,+39,+39,0.5145,0.5145,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g12_p23,2kr1b1r/ppp2ppp/2n5/3p1b2/4p2q/8/PPPPPKPP/RNBQ1BNR w - - 1 12,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+in_check,12,23,g2g3,g2g3,5,4261,0.2607663180097006,g2g3,-316,-316,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_full_g5_p4,rnbqkbnr/ppp1pppp/8/3p4/2PP4/8/PP2PPPP/RNBQKBNR b KQkq - 0 2,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_full.pgn,pgn,high_material_24_32+capture_available,5,4,e7e6,e7e6,5,20980,1.2793714620056562,c7c6,-29,-33,0.468,0.4625,4.0,4.0,0.005500000000000005,0.005500000000000005,False,False,False,0.06300000000000006
pgn_v1_1_vs_v1_g11_p53,8/8/p7/P7/4bkBp/3p4/5K2/2q5 w - - 2 27,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+quiet,11,53,g4f3,g4d7,5,7820,0.31454840398509987,g4h3,#-5,#-3,0.0,0.0,2.0,2.0,0.0,0.0,False,False,False,0.004
validation_0189,2bR4/5k2/2p1p1p1/1pP1P2p/1P5P/5P2/5PK1/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+quiet,,,,c8a6,5,4148,0.15732009999919683,c8a6,-644,-644,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0361,3rk2r/1b2npb1/pq2p1pp/1p1p4/3pPB2/P2P1P2/BPPQN1PP/R4R1K w k -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,a3a4,5,72064,4.736901491007302,h2h3,+2,-73,0.5015,0.3785,75.0,75.0,0.12299999999999994,0.12299999999999994,False,False,False,1.3799999999999994
validation_0336,rnb1nrk1/1p1p1ppp/1pp5/8/2P1PB2/2PB1N2/P4PPP/2KR3R w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,e4e5,5,23541,1.2868327879987191,e4e5,+63,+63,0.556,0.556,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0312,2rq1rk1/1p1bppbp/1n1p1np1/p7/P1PNP3/1BN5/1P1BQPPP/R4RK1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,d7g4,5,26659,1.5761421890056226,d7c6,-54,-64,0.425,0.398,10.0,10.0,0.02699999999999997,0.02699999999999997,False,False,False,0.2899999999999997
pgn_v1_1_vs_v1_g10_p1,8/p7/2pbk3/1p4pp/1P2P3/2PN1K1P/1P6/8 w - - 0 1,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,late_11_16+quiet,10,1,d3f2,d3f2,5,6010,0.22978632000740618,f3g2,-51,-147,0.4745,0.0295,96.0,96.0,0.44499999999999995,0.44499999999999995,False,False,False,4.6419999999999995
validation_0035,8/1Qp5/8/p5k1/8/8/PPP1K2P/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,b7c7,5,52903,1.6955761370190885,b7g2,+838,+812,1.0,1.0,26.0,26.0,0.0,0.0,False,False,False,0.052
validation_0124,8/p4pk1/1pB1p1p1/3n3p/3P3P/P2K2P1/1P3P2/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,d3c4,5,5135,0.21376728999894112,d3c4,+61,+61,0.547,0.547,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0055,8/6kp/p5p1/3R4/3p4/7P/P5PK/5r2 b - - 0 1,training/data/test_fens_60.txt,fen_suite,late_11_16+quiet,,,,f1d1,5,6805,0.2598673489992507,f1d1,+17,+17,0.503,0.503,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0027,2r5/pp2kp2/4p1p1/3p2P1/3PnP2/2N4R/PPP5/2K5 b - - 0 1,training/data/test_fens_60.txt,fen_suite,middle_17_23+capture_available,,,,e4c3,5,6059,0.2821434560173657,e4d6,+36,0,0.5125,0.5,36.0,36.0,0.012499999999999956,0.012499999999999956,False,False,False,0.19699999999999956
pgn_nn_vs_stockfish_2000_g2_p27,rbbq1rk1/pp3pp1/2n1p2p/8/3P2n1/P1N2N2/BP3PPP/R1BQR1K1 w - - 7 14,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,high_material_24_32+capture_available,2,27,b2b4,c3e4,5,42816,2.467921078990912,h2h3,+66,+72,0.6035,0.6255,-6.0,0.0,-0.02199999999999991,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_2000_g4_p55,r7/pp3kp1/8/8/2nn4/6Pb/1P1K3P/8 w - - 0 28,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,late_11_16+in_check,4,55,d2d3,d2c3,5,6163,0.19175416900543496,d2d3,-867,-892,0.0,0.0,25.0,25.0,0.0,0.0,False,False,False,0.05
validation_0396,2kr1bnr/pppq1ppp/2n5/4p3/6b1/4PN2/PPPNBPPP/R1BQ1RK1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,d2c4,5,41754,2.4051310170034412,h2h3,+4,-108,0.5035,0.2135,112.0,112.0,0.2899999999999999,0.2899999999999999,False,False,False,3.1239999999999997
validation_0220,2r3k1/5pp1/4p3/2pqP2p/3r3P/4B3/P1R1QP2/2R3K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,d4h4,5,27528,1.2705513370165136,d4g4,+304,-34,1.0,0.488,338.0,338.0,0.512,0.512,False,False,True,6.796
validation_0111,5rk1/2RQ1p2/p3p1pp/8/6PK/P4q2/7P/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,g4g5,5,7987,0.37147946702316403,g4g5,-504,-504,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0047,8/3R2p1/7k/8/1r4P1/3P4/3K4/8 b - - 0 1,training/data/test_fens_60.txt,fen_suite,endgame_2_10+capture_available,,,,b4g4,5,5594,0.16838020502473228,b4g4,-12,-12,0.498,0.498,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0345,r2qr1k1/3pnpbp/p2Bb1p1/1pN1P3/3N4/8/PP3PPP/R2QR1K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,a2a4,5,89374,5.418099194008391,d1f3,+120,+86,0.854,0.676,34.0,34.0,0.17799999999999994,0.17799999999999994,False,False,False,1.8479999999999994
pgn_nn_vs_stockfish_2000_g9_p51,r1k4r/2pR4/2p3qp/N4pB1/PP2p3/2b2N1Q/5PPP/4R1K1 w - - 0 26,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,middle_17_23+capture_rich,9,51,f3e5,d7c7,5,116046,5.95963180900435,f3h4,+580,+516,1.0,1.0,64.0,64.0,0.0,0.0,False,False,False,0.128
validation_0087,8/4k3/6K1/bB3P2/6P1/8/8/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,g4g5,5,4600,0.14923548701335676,g4g5,+552,+552,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0374,rn1qkb1r/pp2pppp/2p2nN1/8/2pP4/2N1P3/PP3PPP/R1BQKB1R b KQkq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,h7g6,5,10559,0.7121340449957643,h7g6,-47,-47,0.446,0.446,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0195,2b3k1/p4pp1/1p6/3p4/3P4/B3P2P/1P3PP1/6K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+quiet,,,,f2f3,5,5260,0.2167086839908734,a3d6,+118,+58,0.8695,0.5385,60.0,60.0,0.33100000000000007,0.33100000000000007,False,False,True,4.430000000000001
validation_0044,q7/2P5/KP6/8/3k1b2/P6Q/7p/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+in_check,,,,a6b5,5,5339,0.24737709198961966,a6b5,-25,-25,0.494,0.494,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0213,4r3/1pr2k1p/1NpP1np1/p4p2/8/PP2P1P1/5PBP/3R2K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,c7d7,5,11345,0.639973013981944,c7d7,-56,-56,0.4635,0.4635,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g20_p14,1k6/8/8/1K6/1P6/8/8/8 b - - 0 7,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+quiet,20,14,b8b7,b8b7,5,798,0.022164311027154326,b8b7,-10,-10,0.498,0.498,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_2000_g3_p56,3rk1nr/4b2p/1Bb5/4p1p1/1P6/8/P1P2PPP/4R1K1 b k - 1 28,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,middle_17_23+capture_available,3,56,d8d7,e7b4,5,19155,0.8136334310111124,d8d7,+704,+649,1.0,1.0,55.0,55.0,0.0,0.0,False,False,False,0.11
validation_0007,r6K/5P2/6P1/6k1/8/1b6/8/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+in_check,,,,h8g7,5,1615,0.0644825040071737,h8g7,-592,-592,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g6_p9,r1bqkb1r/ppp2ppp/2n2n2/3pp3/8/8/PPPPPPPP/RNBQKBNR w KQkq - 4 5,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+quiet,6,9,g1h3,d2d3,5,21430,1.2019808100012597,d2d3,-201,-201,0.0135,0.0135,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0338,r1b1k1nr/pppp1p1p/6p1/2bP4/4P2q/2N2P2/PPP1K2P/R1BQ1B1R w kq -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+quiet,,,,d1e1,5,10158,0.6320960980083328,d1e1,+57,+57,0.567,0.567,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0335,r1bq1rk1/3nbppp/2n1p3/pp1pP3/3P4/P2B1NB1/1P1NQPPP/R3K2R w KQ -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,a1c1,5,49828,2.8997245730133727,h2h4,+79,+57,0.657,0.582,22.0,22.0,0.07500000000000007,0.07500000000000007,False,False,False,0.7940000000000007
validation_0118,5k2/5p2/4p2p/3b2p1/5P2/1n5P/2p3P1/2N2K2 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,c1e2,5,8757,0.36946694800280966,f4g5,-686,-748,0.0,0.0,62.0,62.0,0.0,0.0,False,False,False,0.124
validation_0168,5rk1/2p5/2Pb2Np/6p1/4b3/1R2B2P/6P1/6K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,e4g6,5,12494,0.5938001619942952,e4g6,+495,+495,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0371,2kr1b1r/ppp2ppp/2n1b3/3qp3/8/1PP2N2/P2PBPPP/R1BQK2R w KQ -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,c1b2,5,35279,2.0803824619797524,e1g1,-155,-180,0.042,0.0155,25.0,25.0,0.026500000000000003,0.026500000000000003,False,False,False,0.315
pgn_nn_vs_material_g6_p10,r1bqkb1r/ppp2ppp/2n2n2/3pp3/8/7N/PPPPPPPP/RNBQKB1R b KQkq - 5 5,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+capture_available,6,10,d8e7,f8e7,5,30672,1.9248119170079008,f8d6,+249,+243,0.9975,0.997,6.0,6.0,0.000500000000000056,0.000500000000000056,False,False,False,0.01700000000000056
validation_0064,8/5k2/6R1/p6P/6K1/5PB1/6q1/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,g6a6,5,3321,0.11141963599948213,g6a6,0,0,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_material_g8_p40,2kr2r1/ppp2pp1/8/3n1b1p/4P1nq/6P1/PPPQP2P/R3KB1R b KQ - 0 20,/home/rohanhs568/code/aichessathon-starter/nn_vs_material.pgn,pgn,high_material_24_32+capture_rich,8,40,h4f6,h4f6,5,26272,1.5564643219986465,h4f6,+707,+707,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
suite_0049,8/1k5p/p4P2/1p6/2p5/P3Q2P/KPq5/8 b - - 0 1,training/data/test_fens_60.txt,fen_suite,late_11_16+capture_available,,,,b5b4,5,14505,0.6085251490003429,c2f5,-23,-338,0.495,0.0,315.0,315.0,0.495,0.495,False,False,False,5.58
validation_0222,r1r3k1/2pp1ppp/b3q3/p7/P2QP3/1P6/1P3PPP/1BR1R1K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,c7c5,5,46328,2.4989094780175947,a8b8,-77,-143,0.3885,0.044,66.0,66.0,0.34450000000000003,0.34450000000000003,False,False,False,3.5770000000000004
validation_0129,3NQ3/1p5Q/1k5p/7N/5P2/pP6/P4KPn/2R5 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,h7b7,5,18263,0.8607844409998506,h7b7,#+2,#+2,1.0,1.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0291,r1b1k2r/3p1p1p/2pPpp2/8/q1PQ3P/8/P3BPP1/1R3K1R b k -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,e6e5,5,14821,0.7589294679928571,e6e5,-157,-157,0.0215,0.0215,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0233,8/5pkp/R2p2p1/1NpP4/P1B2r2/4b2P/3n2PK/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,c4d3,5,7706,0.34756332100369036,c4e2,-404,-428,0.0,0.0,24.0,24.0,0.0,0.0,False,False,False,0.048
pgn_v1_1_vs_v1_g13_p12,1r2r3/1k6/p1b1pBp1/2QpP1P1/P7/1P2Pp2/3K4/8 b - - 0 6,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,middle_17_23+capture_available,13,12,e8c8,e8c8,5,11714,0.544730597990565,b8c8,+52,0,0.5285,0.5,52.0,52.0,0.02849999999999997,0.02849999999999997,False,False,False,0.3889999999999997
validation_0073,8/8/B6b/2k3pP/4K1P1/5p2/8/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,e4f3,5,2314,0.0749598300026264,e4f5,+201,+7,0.9985,0.501,194.0,194.0,0.49750000000000005,0.49750000000000005,False,False,True,6.363
validation_0071,8/8/8/8/5kp1/5r2/6R1/4K3 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,f3a3,5,8523,0.27059986197855324,g4g3,+430,+428,1.0,1.0,2.0,2.0,0.0,0.0,False,False,False,0.004
pgn_nn_vs_stockfish_full_g5_p39,rn2Qbk1/pb4p1/1p3r2/8/2p3q1/2N1B3/PP3PPP/R5K1 w - - 6 20,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_full.pgn,pgn,middle_17_23+capture_available,5,39,c3d5,f2f3,5,33135,1.8776137229870073,g2g3,-660,-897,0.0,0.0,237.0,237.0,0.0,0.0,False,False,False,0.474
validation_0370,r3r1k1/1ppq1pp1/2n1bn1p/2b1p3/4P2N/pPP3NP/P1B1QPP1/R1B2RK1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,c6b4,4,100096,6.006487530015875,e6h3,+133,-380,0.889,0.0,513.0,513.0,0.889,0.889,False,True,True,11.916
pgn_v1_1_vs_v1_g7_p122,8/8/1p1K4/7P/8/8/3kR2Q/8 b - - 0 61,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+in_check,7,122,d2c3,d2d3,5,6538,0.2143715670099482,d2c3,#-7,#-6,0.0,0.0,1.0,1.0,0.0,0.0,False,False,False,0.002
validation_0102,3Q4/7p/6k1/8/1P1Q4/5nKP/1B6/4qr2 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+in_check,,,,g3g2,5,4880,0.23528152299695648,g3g2,-525,-525,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g6_p26,r3b3/ppp1r1k1/5q1p/2p2p2/2P2P2/1P2PQ2/2BP2PP/2n2RK1 b - - 14 13,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,middle_17_23+capture_available,6,26,f6b2,f6b2,5,37583,1.9263801159977447,e8c6,+452,+426,1.0,1.0,26.0,26.0,0.0,0.0,False,False,False,0.052
validation_0033,8/p7/4b3/1k6/8/8/p7/K7 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+quiet,,,,b5c5,5,7165,0.2128029240120668,b5a4,+83,+88,0.633,0.6635,-5.0,0.0,-0.03049999999999997,0.0,False,False,False,0.0
validation_0385,1r3rk1/1bpn3p/1p1ppq2/p4p2/2PPn2N/P5P1/1PQBPPB1/2RR2K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,d2f4,5,49325,3.114418214012403,d2e3,+63,+47,0.5845,0.5445,16.0,16.0,0.040000000000000036,0.040000000000000036,False,False,False,0.4320000000000004
validation_0077,4k3/2K5/8/2P3p1/p6p/P5P1/8/8 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,endgame_2_10+capture_available,,,,g3h4,5,984,0.03581522501190193,g3h4,+1,+1,0.5,0.5,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_v1_1_vs_v1_g21_p53,8/1K2r1k1/8/8/8/7q/8/8 w - - 2 27,/home/rohanhs568/code/aichessathon-starter/v1_1_vs_v1.pgn,pgn,endgame_2_10+in_check,21,53,b7a6,b7c6,5,9637,0.27155613101786,b7c6,-893,-893,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0333,3r1rk1/1b3p1p/p3p1p1/1pqnN1PQ/8/3B4/PPP2P1P/2KR2R1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_rich,,,,h5h6,5,37197,2.103066620999016,h5e2,-20,-68,0.492,0.417,48.0,48.0,0.07500000000000001,0.07500000000000001,False,False,False,0.8460000000000001
validation_0101,8/3k2p1/7p/p4P2/1b2N3/3K3P/R5P1/5r2 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,g2g4,5,12047,0.525551588012604,e4g3,-21,-32,0.4955,0.4905,11.0,11.0,0.0050000000000000044,0.0050000000000000044,False,False,False,0.07200000000000004
suite_0011,2rq1rk1/pp4pp/2n2np1/4N3/1b4P1/2N4P/PPPB1P2/R2QR1K1 w - - 0 1,training/data/test_fens_60.txt,fen_suite,high_material_24_32+capture_available,,,,e5d3,5,38475,2.2789063710079063,e5f3,+45,+26,0.536,0.5145,19.0,19.0,0.021500000000000075,0.021500000000000075,False,False,False,0.2530000000000007
validation_0160,8/3q1kp1/Q3pn1p/8/p7/7P/5PP1/2R3K1 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_available,,,,c1a1,5,14205,0.5348554609809071,a6a5,+362,+382,1.0,1.0,-20.0,0.0,0.0,0.0,False,False,False,0.0
validation_0270,3k3r/pR3p2/4p3/q1bpPp2/2P2P1p/3QNP1P/P4K2/8 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_available,,,,a5a2,5,16463,0.8783510340144858,a5a2,+29,+29,0.5075,0.5075,0.0,0.0,0.0,0.0,False,False,False,0.0
validation_0267,r1b4k/pp2q1p1/2n5/3Qp2p/P3Pp2/2P2P2/4N1PP/1RB4K w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,middle_17_23+capture_rich,,,,c1f4,5,35239,1.8885243750119116,d5b3,-34,-63,0.4885,0.444,29.0,29.0,0.044499999999999984,0.044499999999999984,False,False,False,0.5029999999999999
validation_0357,2rqr1k1/p4ppp/b1p2b2/3p4/8/2N1P1P1/PPQ2PBP/R2R2K1 b - -,training/data/samples/lichess_validation_250k.csv,validation_sample,high_material_24_32+capture_available,,,,c8b8,5,54776,3.0550645719922613,d8a5,-9,-19,0.497,0.4925,10.0,10.0,0.004500000000000004,0.004500000000000004,False,False,False,0.06500000000000004
validation_0148,5r1k/3R4/1p3qpp/8/1P1Q1p2/2P3PP/1p6/1K6 w - -,training/data/samples/lichess_validation_250k.csv,validation_sample,late_11_16+capture_rich,,,,g3f4,5,6926,0.3641070470039267,g3f4,+212,+212,0.999,0.999,0.0,0.0,0.0,0.0,False,False,False,0.0
pgn_nn_vs_stockfish_2000_g1_p101,8/6P1/p7/3k1p2/3p2qP/8/5P2/5K2 w - - 1 51,/home/rohanhs568/code/aichessathon-starter/nn_vs_stockfish_2000.pgn,pgn,endgame_2_10+quiet,1,101,g7g8q,g7g8q,5,2019,0.07469474300160073,f1e1,-795,-800,0.0,0.0,5.0,5.0,0.0,0.0,False,False,False,0.01
